"date","types","activities","heartRateStressScore","powerStressScore","runningStressScore","swimStressScore","finalStressScore","ctl","atl","tsb","zone","athleteSettings"
"2010-08-14","","","","","",,"",0,0,0,"Neutral",""
"2010-08-15","","","","","",,"",0,0,0,"Neutral",""
"2010-08-16","","","","","",,"",0,0,0,"Neutral",""
"2010-08-17","","","","","",,"",0,0,0,"Neutral",""
"2010-08-18","","","","","",,"",0,0,0,"Neutral",""
"2010-08-19","","","","","",,"",0,0,0,"Neutral",""
"2010-08-20","","","","","",,"",0,0,0,"Neutral",""
"2010-08-21","","","","","",,"",0,0,0,"Neutral",""
"2010-08-22","","","","","",,"",0,0,0,"Neutral",""
"2010-08-23","","","","","",,"",0,0,0,"Neutral",""
"2010-08-24","","","","","",,"",0,0,0,"Neutral",""
"2010-08-25","","","","","",,"",0,0,0,"Neutral",""
"2010-08-26","","","","","",,"",0,0,0,"Neutral",""
"2010-08-27","","","","","",,"",0,0,0,"Neutral",""
"2010-08-28","","","","","",,"",0,0,0,"Neutral",""
"2010-08-29","","","","","",,"",0,0,0,"Neutral",""
"2010-08-30","","","","","",,"",0,0,0,"Neutral",""
"2010-08-31","","","","","",,"",0,0,0,"Neutral",""
"2010-09-01","","","","","",,"",0,0,0,"Neutral",""
"2010-09-02","","","","","",,"",0,0,0,"Neutral",""
"2010-09-03","","","","","",,"",0,0,0,"Neutral",""
"2010-09-04","","","","","",,"",0,0,0,"Neutral",""
"2010-09-05","","","","","",,"",0,0,0,"Neutral",""
"2010-09-06","","","","","",,"",0,0,0,"Neutral",""
"2010-09-07","","","","","",,"",0,0,0,"Neutral",""
"2010-09-08","","","","","",,"",0,0,0,"Neutral",""
"2010-09-09","","","","","",,"",0,0,0,"Neutral",""
"2010-09-10","","","","","",,"",0,0,0,"Neutral",""
"2010-09-11","","","","","",,"",0,0,0,"Neutral",""
"2010-09-12","","","","","",,"",0,0,0,"Neutral",""
"2010-09-13","","","","","",,"",0,0,0,"Neutral",""
"2010-09-14","","","","","",,"",0,0,0,"Neutral",""
"2010-09-15","","","","","",,"",0,0,0,"Neutral",""
"2010-09-16","","","","","",,"",0,0,0,"Neutral",""
"2010-09-17","","","","","",,"",0,0,0,"Neutral",""
"2010-09-18","","","","","",,"",0,0,0,"Neutral",""
"2010-09-19","","","","","",,"",0,0,0,"Neutral",""
"2010-09-20","","","","","",,"",0,0,0,"Neutral",""
"2010-09-21","","","","","",,"",0,0,0,"Neutral",""
"2010-09-22","","","","","",,"",0,0,0,"Neutral",""
"2010-09-23","","","","","",,"",0,0,0,"Neutral",""
"2010-09-24","","","","","",,"",0,0,0,"Neutral",""
"2010-09-25","","","","","",,"",0,0,0,"Neutral",""
"2010-09-26","","","","","",,"",0,0,0,"Neutral",""
"2010-09-27","","","","","",,"",0,0,0,"Neutral",""
"2010-09-28","","","","","",,"",0,0,0,"Neutral",""
"2010-09-29","","","","","",,"",0,0,0,"Neutral",""
"2010-09-30","","","","","",,"",0,0,0,"Neutral",""
"2010-10-01","","","","","",,"",0,0,0,"Neutral",""
"2010-10-02","","","","","",,"",0,0,0,"Neutral",""
"2010-10-03","","","","","",,"",0,0,0,"Neutral",""
"2010-10-04","","","","","",,"",0,0,0,"Neutral",""
"2010-10-05","","","","","",,"",0,0,0,"Neutral",""
"2010-10-06","","","","","",,"",0,0,0,"Neutral",""
"2010-10-07","","","","","",,"",0,0,0,"Neutral",""
"2010-10-08","","","","","",,"",0,0,0,"Neutral",""
"2010-10-09","","","","","",,"",0,0,0,"Neutral",""
"2010-10-10","","","","","",,"",0,0,0,"Neutral",""
"2010-10-11","","","","","",,"",0,0,0,"Neutral",""
"2010-10-12","","","","","",,"",0,0,0,"Neutral",""
"2010-10-13","","","","","",,"",0,0,0,"Neutral",""
"2010-10-14","","","","","",,"",0,0,0,"Neutral",""
"2010-10-15","","","","","",,"",0,0,0,"Neutral",""
"2010-10-16","","","","","",,"",0,0,0,"Neutral",""
"2010-10-17","","","","","",,"",0,0,0,"Neutral",""
"2010-10-18","","","","","",,"",0,0,0,"Neutral",""
"2010-10-19","","","","","",,"",0,0,0,"Neutral",""
"2010-10-20","","","","","",,"",0,0,0,"Neutral",""
"2010-10-21","","","","","",,"",0,0,0,"Neutral",""
"2010-10-22","","","","","",,"",0,0,0,"Neutral",""
"2010-10-23","","","","","",,"",0,0,0,"Neutral",""
"2010-10-24","","","","","",,"",0,0,0,"Neutral",""
"2010-10-25","","","","","",,"",0,0,0,"Neutral",""
"2010-10-26","","","","","",,"",0,0,0,"Neutral",""
"2010-10-27","","","","","",,"",0,0,0,"Neutral",""
"2010-10-28","","","","","",,"",0,0,0,"Neutral",""
"2010-10-29","","","","","",,"",0,0,0,"Neutral",""
"2010-10-30","","","","","",,"",0,0,0,"Neutral",""
"2010-10-31","","","","","",,"",0,0,0,"Neutral",""
"2010-11-01","","","","","",,"",0,0,0,"Neutral",""
"2010-11-02","","","","","",,"",0,0,0,"Neutral",""
"2010-11-03","","","","","",,"",0,0,0,"Neutral",""
"2010-11-04","","","","","",,"",0,0,0,"Neutral",""
"2010-11-05","","","","","",,"",0,0,0,"Neutral",""
"2010-11-06","","","","","",,"",0,0,0,"Neutral",""
"2010-11-07","","","","","",,"",0,0,0,"Neutral",""
"2010-11-08","","","","","",,"",0,0,0,"Neutral",""
"2010-11-09","","","","","",,"",0,0,0,"Neutral",""
"2010-11-10","","","","","",,"",0,0,0,"Neutral",""
"2010-11-11","","","","","",,"",0,0,0,"Neutral",""
"2010-11-12","","","","","",,"",0,0,0,"Neutral",""
"2010-11-13","","","","","",,"",0,0,0,"Neutral",""
"2010-11-14","","","","","",,"",0,0,0,"Neutral",""
"2010-11-15","","","","","",,"",0,0,0,"Neutral",""
"2010-11-16","","","","","",,"",0,0,0,"Neutral",""
"2010-11-17","","","","","",,"",0,0,0,"Neutral",""
"2010-11-18","","","","","",,"",0,0,0,"Neutral",""
"2010-11-19","","","","","",,"",0,0,0,"Neutral",""
"2010-11-20","","","","","",,"",0,0,0,"Neutral",""
"2010-11-21","","","","","",,"",0,0,0,"Neutral",""
"2010-11-22","","","","","",,"",0,0,0,"Neutral",""
"2010-11-23","","","","","",,"",0,0,0,"Neutral",""
"2010-11-24","","","","","",,"",0,0,0,"Neutral",""
"2010-11-25","","","","","",,"",0,0,0,"Neutral",""
"2010-11-26","","","","","",,"",0,0,0,"Neutral",""
"2010-11-27","","","","","",,"",0,0,0,"Neutral",""
"2010-11-28","","","","","",,"",0,0,0,"Neutral",""
"2010-11-29","","","","","",,"",0,0,0,"Neutral",""
"2010-11-30","","","","","",,"",0,0,0,"Neutral",""
"2010-12-01","","","","","",,"",0,0,0,"Neutral",""
"2010-12-02","","","","","",,"",0,0,0,"Neutral",""
"2010-12-03","","","","","",,"",0,0,0,"Neutral",""
"2010-12-04","","","","","",,"",0,0,0,"Neutral",""
"2010-12-05","","","","","",,"",0,0,0,"Neutral",""
"2010-12-06","","","","","",,"",0,0,0,"Neutral",""
"2010-12-07","","","","","",,"",0,0,0,"Neutral",""
"2010-12-08","","","","","",,"",0,0,0,"Neutral",""
"2010-12-09","","","","","",,"",0,0,0,"Neutral",""
"2010-12-10","","","","","",,"",0,0,0,"Neutral",""
"2010-12-11","","","","","",,"",0,0,0,"Neutral",""
"2010-12-12","","","","","",,"",0,0,0,"Neutral",""
"2010-12-13","","","","","",,"",0,0,0,"Neutral",""
"2010-12-14","","","","","",,"",0,0,0,"Neutral",""
"2010-12-15","","","","","",,"",0,0,0,"Neutral",""
"2010-12-16","","","","","",,"",0,0,0,"Neutral",""
"2010-12-17","","","","","",,"",0,0,0,"Neutral",""
"2010-12-18","","","","","",,"",0,0,0,"Neutral",""
"2010-12-19","","","","","",,"",0,0,0,"Neutral",""
"2010-12-20","","","","","",,"",0,0,0,"Neutral",""
"2010-12-21","","","","","",,"",0,0,0,"Neutral",""
"2010-12-22","","","","","",,"",0,0,0,"Neutral",""
"2010-12-23","","","","","",,"",0,0,0,"Neutral",""
"2010-12-24","","","","","",,"",0,0,0,"Neutral",""
"2010-12-25","","","","","",,"",0,0,0,"Neutral",""
"2010-12-26","","","","","",,"",0,0,0,"Neutral",""
"2010-12-27","","","","","",,"",0,0,0,"Neutral",""
"2010-12-28","","","","","",,"",0,0,0,"Neutral",""
"2010-12-29","","","","","",,"",0,0,0,"Neutral",""
"2010-12-30","","","","","",,"",0,0,0,"Neutral",""
"2010-12-31","","","","","",,"",0,0,0,"Neutral",""
"2011-01-01","","","","","",,"",0,0,0,"Neutral",""
"2011-01-02","","","","","",,"",0,0,0,"Neutral",""
"2011-01-03","","","","","",,"",0,0,0,"Neutral",""
"2011-01-04","","","","","",,"",0,0,0,"Neutral",""
"2011-01-05","","","","","",,"",0,0,0,"Neutral",""
"2011-01-06","","","","","",,"",0,0,0,"Neutral",""
"2011-01-07","","","","","",,"",0,0,0,"Neutral",""
"2011-01-08","","","","","",,"",0,0,0,"Neutral",""
"2011-01-09","","","","","",,"",0,0,0,"Neutral",""
"2011-01-10","","","","","",,"",0,0,0,"Neutral",""
"2011-01-11","","","","","",,"",0,0,0,"Neutral",""
"2011-01-12","","","","","",,"",0,0,0,"Neutral",""
"2011-01-13","","","","","",,"",0,0,0,"Neutral",""
"2011-01-14","","","","","",,"",0,0,0,"Neutral",""
"2011-01-15","","","","","",,"",0,0,0,"Neutral",""
"2011-01-16","","","","","",,"",0,0,0,"Neutral",""
"2011-01-17","","","","","",,"",0,0,0,"Neutral",""
"2011-01-18","","","","","",,"",0,0,0,"Neutral",""
"2011-01-19","","","","","",,"",0,0,0,"Neutral",""
"2011-01-20","","","","","",,"",0,0,0,"Neutral",""
"2011-01-21","","","","","",,"",0,0,0,"Neutral",""
"2011-01-22","","","","","",,"",0,0,0,"Neutral",""
"2011-01-23","","","","","",,"",0,0,0,"Neutral",""
"2011-01-24","","","","","",,"",0,0,0,"Neutral",""
"2011-01-25","","","","","",,"",0,0,0,"Neutral",""
"2011-01-26","","","","","",,"",0,0,0,"Neutral",""
"2011-01-27","","","","","",,"",0,0,0,"Neutral",""
"2011-01-28","","","","","",,"",0,0,0,"Neutral",""
"2011-01-29","","","","","",,"",0,0,0,"Neutral",""
"2011-01-30","","","","","",,"",0,0,0,"Neutral",""
"2011-01-31","","","","","",,"",0,0,0,"Neutral",""
"2011-02-01","","","","","",,"",0,0,0,"Neutral",""
"2011-02-02","","","","","",,"",0,0,0,"Neutral",""
"2011-02-03","","","","","",,"",0,0,0,"Neutral",""
"2011-02-04","","","","","",,"",0,0,0,"Neutral",""
"2011-02-05","","","","","",,"",0,0,0,"Neutral",""
"2011-02-06","","","","","",,"",0,0,0,"Neutral",""
"2011-02-07","","","","","",,"",0,0,0,"Neutral",""
"2011-02-08","","","","","",,"",0,0,0,"Neutral",""
"2011-02-09","Run","Nike+ activity #622902059","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-02-10","","","","","",,"",0,0,0,"Neutral",""
"2011-02-11","Run","Nike+ activity #623927383","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-02-12","Run","Nike+ activity #624316310","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-02-13","","","","","",,"",0,0,0,"Neutral",""
"2011-02-14","","","","","",,"",0,0,0,"Neutral",""
"2011-02-15","","","","","",,"",0,0,0,"Neutral",""
"2011-02-16","","","","","",,"",0,0,0,"Neutral",""
"2011-02-17","","","","","",,"",0,0,0,"Neutral",""
"2011-02-18","","","","","",,"",0,0,0,"Neutral",""
"2011-02-19","","","","","",,"",0,0,0,"Neutral",""
"2011-02-20","","","","","",,"",0,0,0,"Neutral",""
"2011-02-21","","","","","",,"",0,0,0,"Neutral",""
"2011-02-22","Run","Nike+ activity #629317313","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-02-23","","","","","",,"",0,0,0,"Neutral",""
"2011-02-24","","","","","",,"",0,0,0,"Neutral",""
"2011-02-25","Run","Nike+ activity #631042881","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-02-26","","","","","",,"",0,0,0,"Neutral",""
"2011-02-27","","","","","",,"",0,0,0,"Neutral",""
"2011-02-28","Run","Nike+ activity #632906882","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-01","","","","","",,"",0,0,0,"Neutral",""
"2011-03-02","Run","Nike+ activity #633943041","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-03","","","","","",,"",0,0,0,"Neutral",""
"2011-03-04","Run","Nike+ activity #633982097","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-05","Run","Nike+ activity #635537973","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-06","","","","","",,"",0,0,0,"Neutral",""
"2011-03-07","","","","","",,"",0,0,0,"Neutral",""
"2011-03-08","Run","Nike+ activity #637224398","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-09","","","","","",,"",0,0,0,"Neutral",""
"2011-03-10","","","","","",,"",0,0,0,"Neutral",""
"2011-03-11","Run","Nike+ activity #638834700","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-12","Run","Nike+ activity #641202964","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-13","","","","","",,"",0,0,0,"Neutral",""
"2011-03-14","","","","","",,"",0,0,0,"Neutral",""
"2011-03-15","","","","","",,"",0,0,0,"Neutral",""
"2011-03-16","Run","Nike+ activity #642722116","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-17","","","","","",,"",0,0,0,"Neutral",""
"2011-03-18","","","","","",,"",0,0,0,"Neutral",""
"2011-03-19","","","","","",,"",0,0,0,"Neutral",""
"2011-03-20","Run","Nike+ activity #645428197","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-21","Run","Nike+ activity #645056715","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-22","","","","","",,"",0,0,0,"Neutral",""
"2011-03-23","","","","","",,"",0,0,0,"Neutral",""
"2011-03-24","Run","Nike+ activity #647812176","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-25","","","","","",,"",0,0,0,"Neutral",""
"2011-03-26","","","","","",,"",0,0,0,"Neutral",""
"2011-03-27","","","","","",,"",0,0,0,"Neutral",""
"2011-03-28","","","","","",,"",0,0,0,"Neutral",""
"2011-03-29","Run","Nike+ activity #649646571","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-03-30","","","","","",,"",0,0,0,"Neutral",""
"2011-03-31","Run","Nike+ activity #651345295","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-01","Run","Nike+ activity #651265366","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-02","","","","","",,"",0,0,0,"Neutral",""
"2011-04-03","Run","Nike+ activity #652138061","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-04","","","","","",,"",0,0,0,"Neutral",""
"2011-04-05","","","","","",,"",0,0,0,"Neutral",""
"2011-04-06","Run","Nike+ activity #653363655","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-07","","","","","",,"",0,0,0,"Neutral",""
"2011-04-08","Run","Nike+ activity #654712874","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-09","","","","","",,"",0,0,0,"Neutral",""
"2011-04-10","","","","","",,"",0,0,0,"Neutral",""
"2011-04-11","Run","Nike+ activity #655459406","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-12","","","","","",,"",0,0,0,"Neutral",""
"2011-04-13","","","","","",,"",0,0,0,"Neutral",""
"2011-04-14","","","","","",,"",0,0,0,"Neutral",""
"2011-04-15","","","","","",,"",0,0,0,"Neutral",""
"2011-04-16","Run","Nike+ activity #658083048","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-17","","","","","",,"",0,0,0,"Neutral",""
"2011-04-18","Run","Nike+ activity #658502919","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-19","","","","","",,"",0,0,0,"Neutral",""
"2011-04-20","","","","","",,"",0,0,0,"Neutral",""
"2011-04-21","","","","","",,"",0,0,0,"Neutral",""
"2011-04-22","","","","","",,"",0,0,0,"Neutral",""
"2011-04-23","Run","Nike+ activity #660122058","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-24","","","","","",,"",0,0,0,"Neutral",""
"2011-04-25","","","","","",,"",0,0,0,"Neutral",""
"2011-04-26","","","","","",,"",0,0,0,"Neutral",""
"2011-04-27","Run","Nike+ activity #660675058","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-04-28","","","","","",,"",0,0,0,"Neutral",""
"2011-04-29","","","","","",,"",0,0,0,"Neutral",""
"2011-04-30","","","","","",,"",0,0,0,"Neutral",""
"2011-05-01","","","","","",,"",0,0,0,"Neutral",""
"2011-05-02","","","","","",,"",0,0,0,"Neutral",""
"2011-05-03","","","","","",,"",0,0,0,"Neutral",""
"2011-05-04","","","","","",,"",0,0,0,"Neutral",""
"2011-05-05","Run","Nike+ activity #663741071","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-06","Run","Nike+ activity #664622059","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-07","Run; Run","Nike+ activity #665505960; Nike+ activity #665406215","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-08","Run","Nike+ activity #665532335","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-09","Run","Nike+ activity #665361757","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-10","","","","","",,"",0,0,0,"Neutral",""
"2011-05-11","","","","","",,"",0,0,0,"Neutral",""
"2011-05-12","","","","","",,"",0,0,0,"Neutral",""
"2011-05-13","Run","Nike+ activity #668103602","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-14","Run","Nike+ activity #667750741","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-15","","","","","",,"",0,0,0,"Neutral",""
"2011-05-16","","","","","",,"",0,0,0,"Neutral",""
"2011-05-17","","","","","",,"",0,0,0,"Neutral",""
"2011-05-18","","","","","",,"",0,0,0,"Neutral",""
"2011-05-19","Run","Nike+ activity #683800406","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-20","Run","Nike+ activity #689000698","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-21","","","","","",,"",0,0,0,"Neutral",""
"2011-05-22","Run","Nike+ activity #690235730","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-23","","","","","",,"",0,0,0,"Neutral",""
"2011-05-24","","","","","",,"",0,0,0,"Neutral",""
"2011-05-25","","","","","",,"",0,0,0,"Neutral",""
"2011-05-26","","","","","",,"",0,0,0,"Neutral",""
"2011-05-27","","","","","",,"",0,0,0,"Neutral",""
"2011-05-28","Run; Run","Nike+ activity #694027489; Nike+ activity #693196438","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-29","Run","Nike+ activity #694525081","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-05-30","","","","","",,"",0,0,0,"Neutral",""
"2011-05-31","","","","","",,"",0,0,0,"Neutral",""
"2011-06-01","Run","Nike+ activity #694838968","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-02","","","","","",,"",0,0,0,"Neutral",""
"2011-06-03","Run","Nike+ activity #695837218","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-04","","","","","",,"",0,0,0,"Neutral",""
"2011-06-05","Run","Nike+ activity #695889285","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-06","","","","","",,"",0,0,0,"Neutral",""
"2011-06-07","","","","","",,"",0,0,0,"Neutral",""
"2011-06-08","","","","","",,"",0,0,0,"Neutral",""
"2011-06-09","Run","Nike+ activity #698670106","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-10","","","","","",,"",0,0,0,"Neutral",""
"2011-06-11","Run","Nike+ activity #699608863","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-12","","","","","",,"",0,0,0,"Neutral",""
"2011-06-13","","","","","",,"",0,0,0,"Neutral",""
"2011-06-14","","","","","",,"",0,0,0,"Neutral",""
"2011-06-15","Run","Nike+ activity #700529018","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-16","","","","","",,"",0,0,0,"Neutral",""
"2011-06-17","","","","","",,"",0,0,0,"Neutral",""
"2011-06-18","Run","Nike+ activity #701902065","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-19","Run","Nike+ activity #701647356","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-20","","","","","",,"",0,0,0,"Neutral",""
"2011-06-21","","","","","",,"",0,0,0,"Neutral",""
"2011-06-22","","","","","",,"",0,0,0,"Neutral",""
"2011-06-23","","","","","",,"",0,0,0,"Neutral",""
"2011-06-24","","","","","",,"",0,0,0,"Neutral",""
"2011-06-25","Run","Nike+ activity #705025787","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-26","Run","Nike+ activity #707183895","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-06-27","","","","","",,"",0,0,0,"Neutral",""
"2011-06-28","","","","","",,"",0,0,0,"Neutral",""
"2011-06-29","","","","","",,"",0,0,0,"Neutral",""
"2011-06-30","","","","","",,"",0,0,0,"Neutral",""
"2011-07-01","Run","Nike+ activity #706388278","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-02","","","","","",,"",0,0,0,"Neutral",""
"2011-07-03","Run","Nike+ activity #707277770","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-04","","","","","",,"",0,0,0,"Neutral",""
"2011-07-05","","","","","",,"",0,0,0,"Neutral",""
"2011-07-06","","","","","",,"",0,0,0,"Neutral",""
"2011-07-07","Run","Nike+ activity #708779279","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-08","","","","","",,"",0,0,0,"Neutral",""
"2011-07-09","Run","Nike+ activity #711924539","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-10","Run","Nike+ activity #711048094","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-11","","","","","",,"",0,0,0,"Neutral",""
"2011-07-12","","","","","",,"",0,0,0,"Neutral",""
"2011-07-13","","","","","",,"",0,0,0,"Neutral",""
"2011-07-14","Run","Nike+ activity #712849181","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-15","Run","Nike+ activity #713737197","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-16","","","","","",,"",0,0,0,"Neutral",""
"2011-07-17","","","","","",,"",0,0,0,"Neutral",""
"2011-07-18","","","","","",,"",0,0,0,"Neutral",""
"2011-07-19","","","","","",,"",0,0,0,"Neutral",""
"2011-07-20","","","","","",,"",0,0,0,"Neutral",""
"2011-07-21","","","","","",,"",0,0,0,"Neutral",""
"2011-07-22","","","","","",,"",0,0,0,"Neutral",""
"2011-07-23","","","","","",,"",0,0,0,"Neutral",""
"2011-07-24","Run","Nike+ activity #716924928","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-25","","","","","",,"",0,0,0,"Neutral",""
"2011-07-26","","","","","",,"",0,0,0,"Neutral",""
"2011-07-27","","","","","",,"",0,0,0,"Neutral",""
"2011-07-28","","","","","",,"",0,0,0,"Neutral",""
"2011-07-29","Run","Nike+ activity #718550370","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-07-30","","","","","",,"",0,0,0,"Neutral",""
"2011-07-31","Run","Nike+ activity #718476440","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-08-01","","","","","",,"",0,0,0,"Neutral",""
"2011-08-02","","","","","",,"",0,0,0,"Neutral",""
"2011-08-03","Run","Nike+ activity #719758274","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-08-04","","","","","",,"",0,0,0,"Neutral",""
"2011-08-05","","","","","",,"",0,0,0,"Neutral",""
"2011-08-06","","","","","",,"",0,0,0,"Neutral",""
"2011-08-07","Run","Nike+ activity #722466774","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-08-08","","","","","",,"",0,0,0,"Neutral",""
"2011-08-09","","","","","",,"",0,0,0,"Neutral",""
"2011-08-10","","","","","",,"",0,0,0,"Neutral",""
"2011-08-11","Run","Nike+ activity #723165805","","","",,"",0,0,0,"Neutral","Weight 62kg."
"2011-08-12","","","","","",,"",0,0,0,"Neutral",""
"2011-08-13","","","","","",,"",0,0,0,"Neutral",""
"2011-08-14","","","","","",,"",0,0,0,"Neutral",""
"2011-08-15","","","","","",,"",0,0,0,"Neutral",""
"2011-08-16","","","","","",,"",0,0,0,"Neutral",""
"2011-08-17","","","","","",,"",0,0,0,"Neutral",""
"2011-08-18","","","","","",,"",0,0,0,"Neutral",""
"2011-08-19","","","","","",,"",0,0,0,"Neutral",""
"2011-08-20","Run","Nike+ activity #732222511","","","",,"",0,0,0,"Neutral","Weight 62kg."
